-0.46323755, -0.0014610131, 
-0.4661488, -0.0029112522, 
-0.47048882, -0.0043399967, 
-0.47622544, -0.0057366383, 
-0.48331618, -0.0070907436, 
-0.4917083, -0.008392128, 
-0.50133926, -0.009630942, 
-0.512137, -0.010797764, 
-0.52402073, -0.0118837105, 
-0.5369013, -0.012880546, 
-0.55068207, -0.013780803, 
-0.56526, -0.014577902, 
-0.58052623, -0.015266256, 
-0.5963676, -0.015841372, 
-0.61266756, -0.016299931, 
-0.6293074, -0.016639836, 
-0.64616764, -0.016860243, 
-0.66312915, -0.016961552, 
-0.6800746, -0.01694537, 
-0.696889, -0.01681443, 
-0.71346146, -0.01657251, 
-0.7296858, -0.016224297, 
-0.74546105, -0.01577525, 
-0.7606925, -0.015231448, 
-0.7752919, -0.014599436, 
-0.789178, -0.01388607, 
-0.8022764, -0.013098371, 
-0.81451976, -0.0122433975, 
-0.82584786, -0.011328129, 
-0.8362073, -0.010359371, 
-0.84555095, -0.0093436865, 
-0.85383826, -0.008287346, 
-0.8610346, -0.007196296, 
-0.8671107, -0.006076154, 
-0.87204295, -0.004932217, 
-0.8748124, -0.0027694884, 
-0.87440884, 0.0004035844, 
-0.8708337, 0.003575159, 
-0.8641004, 0.006733324, 
-0.8542348, 0.009865561, 
-0.8412766, 0.012958239, 
-0.82528037, 0.01599618, 
-0.8063181, 0.018962312, 
-0.78448063, 0.021837471, 
-0.75988024, 0.024600364, 
-0.7326525, 0.027227757, 
-0.70295763, 0.029694878, 
-0.6709815, 0.031976093, 
-0.6369357, 0.034045797, 
-0.60105616, 0.03587954, 
-0.56360096, 0.037455257, 
-0.5248464, 0.038754553, 
-0.48508248, 0.03976391, 
-0.44460678, 0.04047568, 
-0.40371802, 0.04088877, 
-0.3627091, 0.04100892, 
-0.32186052, 0.040848557, 
-0.28143433, 0.040426213, 
-0.24166875, 0.03976558, 
-0.2027744, 0.038894344, 
-0.16493158, 0.037842825, 
-0.12828892, 0.03664266, 
-0.09296338, 0.03532554, 
-0.059041247, 0.033922132, 
-0.02658, 0.03246125, 
0.0043891906, 0.030969191, 
0.033858597, 0.029469408, 
0.06184089, 0.027982293, 
0.088366084, 0.026525194, 
0.11347861, 0.025112526, 
0.13723461, 0.023756003, 
0.15969951, 0.022464903, 
0.18094589, 0.021246376, 
0.20105165, 0.02010576, 
0.22009854, 0.019046884, 
0.23817089, 0.018072357, 
0.25535473, 0.017183825, 
0.27173695, 0.016382214, 
0.28740487, 0.015667927, 
0.3024459, 0.015041032, 
0.3169473, 0.014501418, 
0.33099625, 0.014048924, 
0.34467968, 0.013683451, 
0.35808477, 0.013405072, 
0.37129885, 0.013214101, 
0.38441005, 0.013111182, 
0.39750737, 0.013097339, 
0.41068143, 0.013174046, 
0.4240247, 0.01334327, 
0.4376322, 0.013607522, 
0.4516021, 0.013969896, 
0.46603623, 0.01443411, 
0.48104075, 0.015004533, 
0.49672696, 0.015686214, 
-0.49021396, 0.0, 
######
-0.599432, 0.00056800526, 
-0.5973001, 0.002131861, 
-0.59362, 0.0036801284, 
-0.58841854, 0.005201434, 
-0.58173406, 0.006684524, 
-0.57361573, 0.008118331, 
-0.5641237, 0.009492053, 
-0.5533284, 0.010795241, 
-0.5413105, 0.012017918, 
-0.5281598, 0.013150694, 
-0.5139749, 0.014184901, 
-0.49886218, 0.015112732, 
-0.4829348, 0.015927376, 
-0.46631166, 0.016623152, 
-0.44911605, 0.017195612, 
-0.43147442, 0.017641628, 
-0.41351494, 0.017959457, 
-0.3963662, 0.017148755, 
-0.38014868, 0.016217513, 
-0.36497414, 0.015174541, 
-0.35094488, 0.014029252, 
-0.33815342, 0.012791477, 
-0.32668212, 0.011471281, 
-0.3166033, 0.010078821, 
-0.3089791, 0.0076242266, 
-0.30385557, 0.005123511, 
-0.30126333, 0.0025922407, 
-0.30121768, 4.5648907e-05, 
-0.3037189, -0.0025012118, 
-0.30875218, -0.0050332923, 
-0.31628755, -0.0075353687, 
-0.32627943, -0.009991888, 
-0.3386663, -0.012386856, 
-0.35337007, -0.014703783, 
-0.3702958, -0.016925722, 
-0.3893312, -0.01903539, 
-0.41034657, -0.021015385, 
-0.4331951, -0.02284853, 
-0.4577134, -0.024518276, 
-0.4837226, -0.026009204, 
-0.51103014, -0.027307563, 
-0.5394319, -0.028401805, 
-0.56871504, -0.0292831, 
-0.5986608, -0.029945761, 
-0.62904835, -0.030387541, 
-0.65965813, -0.030609796, 
-0.6902756, -0.030617451, 
-0.7206944, -0.03041882, 
-0.7497197, -0.029025245, 
-0.77717614, -0.027456447, 
-0.80290896, -0.025732817, 
-0.8267836, -0.023874667, 
-0.8496852, -0.02290159, 
-0.87151295, -0.021827776, 
-0.89118004, -0.019667044, 
-0.90861595, -0.017435921, 
-0.92276484, -0.014148883, 
-0.9335859, -0.010821058, 
-0.94105077, -0.007464869, 
-0.9451413, -0.004090557, 
-0.9458481, -0.0007068186, 
-0.9431696, 0.0026785121, 
-0.93711185, 0.006057752, 
-0.9276892, 0.00942265, 
-0.9149255, 0.012763687, 
-0.8988561, 0.016069429, 
-0.8795302, 0.019325929, 
-0.8570139, 0.022516277, 
-0.8313936, 0.025620285, 
-0.8027792, 0.028614404, 
-0.7713073, 0.031471904, 
-0.73714393, 0.034163386, 
-0.70048624, 0.036657646, 
-0.66156334, 0.03892291, 
-0.620635, 0.040928353, 
-0.5779891, 0.04264589, 
-0.5339371, 0.04405201, 
-0.48880756, 0.045129534, 
-0.44293848, 0.045869075, 
-0.3966685, 0.04627001, 
-0.3503276, 0.04634087, 
-0.30422854, 0.046099074, 
